Order ID,Order Total,Date,Cashier Name,Payment Method,Customer ID,Role,Cashier Salary,Customer Name,Hour
23858,18.8,9/29/23,Brandon,cash,921020,cashier,66810.4,Customer23858,18:39:22
23859,6.79,9/29/23,Brandon,card,304019,cashier,66810.4,Customer23859,22:04:16
23860,16.18,9/29/23,Sally,check,268260,cashier,68070.84,Customer23860,02:21:45
23861,9.99,9/29/23,Sally,cash,721631,cashier,68070.84,Customer23861,12:12:34
23862,12.77,9/29/23,Brandon,card,451436,cashier,66810.4,Customer23862,08:40:25
23863,21.51,9/29/23,Suzy,check,686880,cashier,52967.96,Customer23863,17:17:24
23864,19.66,9/29/23,Suzy,check,564064,cashier,52967.96,Customer23864,14:28:09
23865,18.65,9/29/23,Bob,card,981810,cashier,61275.29,Customer23865,11:33:55
23866,16.37,9/29/23,Bob,cash,252982,cashier,61275.29,Customer23866,06:22:01
23867,10.1,9/29/23,Brandon,card,346466,cashier,66810.4,Customer23867,23:03:12
23868,15.32,9/29/23,Bob,cash,934607,cashier,61275.29,Customer23868,15:04:16
23869,11.89,9/29/23,Sally,card,607890,cashier,68070.84,Customer23869,10:15:31
23870,9.21,9/29/23,Sally,check,817859,cashier,68070.84,Customer23870,16:21:20
23871,8.76,9/29/23,Brandon,check,804188,cashier,66810.4,Customer23871,00:31:32
23872,20.03,9/29/23,Suzy,cash,304184,cashier,52967.96,Customer23872,18:28:35
23873,7.4,9/29/23,Suzy,card,268610,cashier,52967.96,Customer23873,05:41:11
23874,24.62,9/29/23,Bob,cash,785223,cashier,61275.29,Customer23874,09:22:43
23875,9.53,9/29/23,Bob,card,675989,cashier,61275.29,Customer23875,23:36:27
23876,10.97,9/29/23,Sally,card,386006,cashier,68070.84,Customer23876,20:03:54
23877,13.49,9/29/23,Bob,check,848683,cashier,61275.29,Customer23877,19:58:53
23878,14.19,9/29/23,Bob,cash,103687,cashier,61275.29,Customer23878,10:44:16
23879,12.15,9/29/23,Sally,card,746165,cashier,68070.84,Customer23879,17:23:53
23880,9.55,9/29/23,Brandon,card,960859,cashier,66810.4,Customer23880,04:02:14
23881,10.66,9/29/23,Brandon,card,975631,cashier,66810.4,Customer23881,14:13:47
23882,13.03,9/29/23,Bob,cash,300173,cashier,61275.29,Customer23882,15:07:46
23883,6.99,9/29/23,Brandon,cash,412345,cashier,66810.4,Customer23883,07:22:39
23884,9.18,9/29/23,Sally,card,312044,cashier,68070.84,Customer23884,02:03:53
23885,11.92,9/29/23,Suzy,check,267352,cashier,52967.96,Customer23885,13:49:24
23886,9.72,9/29/23,Suzy,card,414720,cashier,52967.96,Customer23886,18:43:23
23887,8.46,9/29/23,Suzy,card,512190,cashier,52967.96,Customer23887,19:58:28
23888,8.42,9/29/23,Sally,card,547896,cashier,68070.84,Customer23888,11:35:07
23889,11.89,9/29/23,Bob,cash,651953,cashier,61275.29,Customer23889,12:36:53
23890,14.63,9/29/23,Sally,card,927870,cashier,68070.84,Customer23890,18:54:15
23891,14.21,9/29/23,Sally,card,508809,cashier,68070.84,Customer23891,01:13:16
23892,17.31,9/29/23,Sally,cash,851051,cashier,68070.84,Customer23892,15:00:23
23893,10.29,9/29/23,Sally,check,991734,cashier,68070.84,Customer23893,02:33:30
23894,9.66,9/29/23,Suzy,cash,809424,cashier,52967.96,Customer23894,00:31:45
23895,8.45,9/29/23,Brandon,cash,799718,cashier,66810.4,Customer23895,18:39:18
23896,10.05,9/29/23,Suzy,check,614344,cashier,52967.96,Customer23896,12:54:21
23897,21.51,9/29/23,Sally,card,666205,cashier,68070.84,Customer23897,16:14:11
23898,18.53,9/29/23,Suzy,card,208925,cashier,52967.96,Customer23898,05:35:40
23899,20.13,9/29/23,Bob,check,444930,cashier,61275.29,Customer23899,04:32:39
23900,9.64,9/29/23,Sally,cash,241364,cashier,68070.84,Customer23900,15:15:15
23901,12.14,9/29/23,Brandon,cash,223546,cashier,66810.4,Customer23901,22:47:40
23902,8.45,9/29/23,Brandon,cash,373558,cashier,66810.4,Customer23902,06:48:59
23903,8.04,9/29/23,Brandon,cash,271074,cashier,66810.4,Customer23903,00:03:10
23904,10.65,9/29/23,Suzy,cash,543143,cashier,52967.96,Customer23904,21:17:32
23905,16.26,9/29/23,Suzy,check,747482,cashier,52967.96,Customer23905,06:19:05
23906,15.62,9/29/23,Bob,cash,340398,cashier,61275.29,Customer23906,02:25:40
23907,12.65,9/29/23,Suzy,check,645051,cashier,52967.96,Customer23907,12:27:33
23908,11.82,9/29/23,Bob,cash,537205,cashier,61275.29,Customer23908,11:44:52
23909,11.92,9/29/23,Brandon,card,371318,cashier,66810.4,Customer23909,23:49:43
23910,12.7,9/29/23,Brandon,check,755112,cashier,66810.4,Customer23910,16:04:19
23911,15.6,9/29/23,Sally,cash,885042,cashier,68070.84,Customer23911,05:28:03
23912,14.07,9/29/23,Sally,card,755112,cashier,68070.84,Customer23912,01:07:17
23913,7.87,9/29/23,Sally,card,818994,cashier,68070.84,Customer23913,22:16:21
23914,9.73,9/29/23,Sally,card,241364,cashier,68070.84,Customer23914,02:57:28
23915,12.68,9/29/23,Sally,check,646251,cashier,68070.84,Customer23915,15:16:04
23916,13.86,9/29/23,Suzy,card,824082,cashier,52967.96,Customer23916,16:45:25
23917,12.31,9/29/23,Bob,card,474697,cashier,61275.29,Customer23917,21:32:41
23918,15.3,9/29/23,Suzy,card,414720,cashier,52967.96,Customer23918,01:15:42
23919,17.64,9/29/23,Brandon,card,346466,cashier,66810.4,Customer23919,14:33:55
23920,17.51,9/29/23,Sally,card,270461,cashier,68070.84,Customer23920,13:37:02
23921,11.78,9/29/23,Brandon,card,686880,cashier,66810.4,Customer23921,12:50:57
23922,6.05,9/29/23,Suzy,cash,177847,cashier,52967.96,Customer23922,07:42:28
23923,12.57,9/29/23,Suzy,check,981810,cashier,52967.96,Customer23923,20:29:48
23924,12.9,9/29/23,Bob,cash,142317,cashier,61275.29,Customer23924,14:03:58
23925,10.78,9/29/23,Sally,cash,547896,cashier,68070.84,Customer23925,11:16:25
23926,13.2,9/30/23,Bob,card,608586,cashier,61275.29,Customer23926,07:10:20
23927,11.22,9/30/23,Bob,card,492908,cashier,61275.29,Customer23927,02:11:28
23928,12.62,9/30/23,Bob,cash,975631,cashier,61275.29,Customer23928,20:26:47
23929,16.01,9/30/23,Bob,check,871127,cashier,61275.29,Customer23929,06:42:57
23930,21.76,9/30/23,Brandon,check,772568,cashier,66810.4,Customer23930,16:48:25
23931,13.94,9/30/23,Sally,card,544546,cashier,68070.84,Customer23931,10:15:10
23932,16.5,9/30/23,Sally,cash,512190,cashier,68070.84,Customer23932,23:22:41
23933,20.62,9/30/23,Brandon,check,386006,cashier,66810.4,Customer23933,10:43:42
23934,11.3,9/30/23,Suzy,check,120282,cashier,52967.96,Customer23934,04:34:30
23935,12.05,9/30/23,Brandon,check,934607,cashier,66810.4,Customer23935,03:09:35
23936,13.4,9/30/23,Brandon,card,331497,cashier,66810.4,Customer23936,11:51:45
23937,13.08,9/30/23,Brandon,check,756011,cashier,66810.4,Customer23937,01:52:35
23938,10.34,9/30/23,Brandon,check,829679,cashier,66810.4,Customer23938,02:58:51
23939,15.62,9/30/23,Sally,card,485373,cashier,68070.84,Customer23939,02:39:00
23940,11.32,9/30/23,Brandon,check,373558,cashier,66810.4,Customer23940,17:06:19
23941,8.44,9/30/23,Bob,card,583130,cashier,61275.29,Customer23941,18:01:09
23942,13.41,9/30/23,Bob,check,672580,cashier,61275.29,Customer23942,02:04:04
23943,6.54,9/30/23,Sally,card,371350,cashier,68070.84,Customer23943,03:51:36
23944,19.17,9/30/23,Suzy,check,555717,cashier,52967.96,Customer23944,00:31:42
23945,16.48,9/30/23,Brandon,card,581773,cashier,66810.4,Customer23945,06:52:22
23946,15.06,9/30/23,Brandon,check,692381,cashier,66810.4,Customer23946,05:06:43
23947,18.87,9/30/23,Sally,check,139300,cashier,68070.84,Customer23947,22:07:03
23948,20.48,9/30/23,Suzy,check,103655,cashier,52967.96,Customer23948,16:31:53
23949,7.68,9/30/23,Bob,card,851051,cashier,61275.29,Customer23949,12:08:50
23950,18.81,9/30/23,Suzy,card,833750,cashier,52967.96,Customer23950,09:10:10
23951,6.75,9/30/23,Suzy,card,246379,cashier,52967.96,Customer23951,00:39:19
23952,9.34,9/30/23,Bob,check,591837,cashier,61275.29,Customer23952,12:38:36
23953,14.06,9/30/23,Suzy,card,341979,cashier,52967.96,Customer23953,02:43:57
23954,14.24,9/30/23,Sally,check,223478,cashier,68070.84,Customer23954,19:08:28
23955,16.7,9/30/23,Sally,card,410639,cashier,68070.84,Customer23955,14:36:54
23956,13.93,9/30/23,Sally,check,257969,cashier,68070.84,Customer23956,07:11:56
23957,7.96,9/30/23,Sally,card,909249,cashier,68070.84,Customer23957,13:13:54
23958,8.68,9/30/23,Brandon,cash,832321,cashier,66810.4,Customer23958,05:02:57
23959,16.6,9/30/23,Brandon,check,389353,cashier,66810.4,Customer23959,14:49:02
23960,23.1,9/30/23,Bob,cash,197948,cashier,61275.29,Customer23960,10:52:19
23961,12.09,9/30/23,Brandon,card,611186,cashier,66810.4,Customer23961,05:42:01
23962,19.2,9/30/23,Sally,check,103655,cashier,68070.84,Customer23962,15:55:54
23963,18.33,9/30/23,Sally,cash,826712,cashier,68070.84,Customer23963,18:46:00
23964,7.45,9/30/23,Sally,card,871127,cashier,68070.84,Customer23964,23:58:02
23965,16.68,9/30/23,Brandon,card,466516,cashier,66810.4,Customer23965,17:50:00
23966,11.95,9/30/23,Bob,cash,405247,cashier,61275.29,Customer23966,03:04:59
23967,8.03,9/30/23,Bob,cash,403845,cashier,61275.29,Customer23967,21:56:07
23968,17.85,9/30/23,Bob,check,785223,cashier,61275.29,Customer23968,08:07:22
23969,8.84,9/30/23,Brandon,cash,675989,cashier,66810.4,Customer23969,02:20:19
23970,20.38,9/30/23,Bob,check,943402,cashier,61275.29,Customer23970,21:39:38
23971,6.32,9/30/23,Brandon,card,304071,cashier,66810.4,Customer23971,03:26:39
23972,12.96,9/30/23,Sally,cash,286866,cashier,68070.84,Customer23972,07:03:18
23973,12.5,9/30/23,Sally,cash,710888,cashier,68070.84,Customer23973,22:56:14
23974,14.59,9/30/23,Suzy,check,142317,cashier,52967.96,Customer23974,14:03:23
23975,7.43,9/30/23,Bob,cash,413071,cashier,61275.29,Customer23975,09:18:19
23976,16.28,9/30/23,Sally,check,692381,cashier,68070.84,Customer23976,07:01:41
23977,10.89,9/30/23,Bob,check,969324,cashier,61275.29,Customer23977,18:23:24
23978,21.2,9/30/23,Bob,card,799718,cashier,61275.29,Customer23978,22:56:34
23979,22.38,9/30/23,Sally,check,775570,cashier,68070.84,Customer23979,00:53:10
23980,12.83,9/30/23,Sally,card,731954,cashier,68070.84,Customer23980,18:23:48
23981,9.32,9/30/23,Suzy,cash,804188,cashier,52967.96,Customer23981,17:15:43
23982,12.53,9/30/23,Suzy,check,468637,cashier,52967.96,Customer23982,08:33:25
23983,11.44,9/30/23,Brandon,card,611479,cashier,66810.4,Customer23983,17:15:06
23984,5.64,9/30/23,Suzy,check,837509,cashier,52967.96,Customer23984,07:16:51
23985,12.38,9/30/23,Sally,check,197948,cashier,68070.84,Customer23985,22:08:55
23986,16.57,9/30/23,Suzy,card,474911,cashier,52967.96,Customer23986,21:03:53
23987,18.23,9/30/23,Sally,check,246379,cashier,68070.84,Customer23987,16:25:57
23988,9.12,9/30/23,Suzy,cash,267352,cashier,52967.96,Customer23988,00:27:50
23989,14.14,9/30/23,Bob,check,100761,cashier,61275.29,Customer23989,15:26:48
23990,18.85,9/30/23,Sally,cash,461057,cashier,68070.84,Customer23990,18:54:19
23991,7.8,9/30/23,Brandon,cash,304184,cashier,66810.4,Customer23991,23:11:18
23992,14.39,9/30/23,Suzy,check,297484,cashier,52967.96,Customer23992,14:26:45
23993,18.82,9/30/23,Suzy,card,987101,cashier,52967.96,Customer23993,01:56:55
23994,16.06,9/30/23,Suzy,cash,133921,cashier,52967.96,Customer23994,11:25:35
23995,15.85,9/30/23,Sally,cash,907017,cashier,68070.84,Customer23995,04:21:41
23996,6.83,9/30/23,Sally,card,611479,cashier,68070.84,Customer23996,15:40:34
23997,18.99,9/30/23,Suzy,check,679638,cashier,52967.96,Customer23997,09:55:22
23998,14.61,9/30/23,Brandon,check,653388,cashier,66810.4,Customer23998,10:58:44
23999,9.93,9/30/23,Sally,card,986362,cashier,68070.84,Customer23999,17:58:23
24000,8.88,9/30/23,Brandon,cash,785552,cashier,66810.4,Customer24000,14:01:18
24001,12.95,9/30/23,Suzy,card,194334,cashier,52967.96,Customer24001,15:22:37
24002,18.37,9/30/23,Sally,cash,194199,cashier,68070.84,Customer24002,04:10:46
24003,18.35,9/30/23,Sally,cash,326475,cashier,68070.84,Customer24003,09:49:09
24004,14.67,9/30/23,Brandon,check,675989,cashier,66810.4,Customer24004,05:51:13
24005,11.04,9/30/23,Sally,cash,181961,cashier,68070.84,Customer24005,20:32:01
24006,12.15,9/30/23,Sally,cash,451436,cashier,68070.84,Customer24006,15:22:49
24007,7.26,9/30/23,Sally,cash,583130,cashier,68070.84,Customer24007,14:55:37
24008,20.1,9/30/23,Brandon,cash,547896,cashier,66810.4,Customer24008,17:57:22
24009,6.43,9/30/23,Bob,card,356722,cashier,61275.29,Customer24009,21:54:34
24010,18.75,9/30/23,Brandon,cash,775570,cashier,66810.4,Customer24010,09:15:08
24011,18.07,9/30/23,Sally,cash,278950,cashier,68070.84,Customer24011,01:16:01
24012,16.57,9/30/23,Suzy,check,987101,cashier,52967.96,Customer24012,01:14:45
24013,16.92,9/30/23,Sally,check,390409,cashier,68070.84,Customer24013,07:16:23
24014,18.07,9/30/23,Sally,check,679123,cashier,68070.84,Customer24014,16:22:46
24015,21.84,9/30/23,Brandon,cash,500527,cashier,66810.4,Customer24015,21:47:55
24016,10.21,9/30/23,Bob,card,814936,cashier,61275.29,Customer24016,16:04:35
24017,8.77,9/30/23,Sally,check,831917,cashier,68070.84,Customer24017,07:53:40
24018,5.89,9/30/23,Brandon,card,881007,cashier,66810.4,Customer24018,15:53:16
24019,12.62,9/30/23,Sally,card,666205,cashier,68070.84,Customer24019,08:56:54
24020,14.69,9/30/23,Bob,check,537205,cashier,61275.29,Customer24020,05:50:41
24021,15.86,9/30/23,Sally,check,341979,cashier,68070.84,Customer24021,00:45:37
24022,22.36,9/30/23,Brandon,cash,982918,cashier,66810.4,Customer24022,05:25:56
24023,12.57,9/30/23,Suzy,check,943974,cashier,52967.96,Customer24023,17:29:23
24024,23.09,9/30/23,Suzy,cash,339629,cashier,52967.96,Customer24024,22:31:10
24025,14.35,9/30/23,Bob,cash,890505,cashier,61275.29,Customer24025,09:51:01
24026,19.26,9/30/23,Suzy,check,208925,cashier,52967.96,Customer24026,23:59:47
24027,15.4,9/30/23,Suzy,check,241364,cashier,52967.96,Customer24027,03:31:37
24028,10.54,9/30/23,Sally,cash,755112,cashier,68070.84,Customer24028,09:18:00
24029,10.37,9/30/23,Brandon,cash,405247,cashier,66810.4,Customer24029,04:28:53
24030,5.81,9/30/23,Brandon,cash,393946,cashier,66810.4,Customer24030,11:54:50
24031,9.39,9/30/23,Sally,cash,943402,cashier,68070.84,Customer24031,09:03:56
24032,19.9,9/30/23,Sally,check,715553,cashier,68070.84,Customer24032,08:08:08
24033,15.97,9/30/23,Sally,card,890505,cashier,68070.84,Customer24033,01:10:13
24034,10.4,9/30/23,Sally,check,832321,cashier,68070.84,Customer24034,00:41:56
24035,7.89,9/30/23,Bob,cash,425505,cashier,61275.29,Customer24035,06:28:52
24036,10.04,9/30/23,Suzy,card,262457,cashier,52967.96,Customer24036,18:16:21
24037,19.01,9/30/23,Bob,card,215460,cashier,61275.29,Customer24037,09:36:33
24038,10.48,9/30/23,Suzy,cash,133921,cashier,52967.96,Customer24038,20:18:39
24039,12.15,9/30/23,Brandon,cash,832321,cashier,66810.4,Customer24039,04:32:37
24040,9.44,9/30/23,Sally,cash,696448,cashier,68070.84,Customer24040,21:47:41
24041,16.11,9/30/23,Sally,cash,408812,cashier,68070.84,Customer24041,21:02:49
24042,8.84,9/30/23,Brandon,check,616676,cashier,66810.4,Customer24042,21:08:31
24043,7.17,9/30/23,Suzy,cash,373558,cashier,52967.96,Customer24043,02:13:52
24044,8.95,9/30/23,Suzy,card,644434,cashier,52967.96,Customer24044,07:28:03
24045,7.26,9/30/23,Suzy,check,936867,cashier,52967.96,Customer24045,12:44:28
24046,17.41,9/30/23,Brandon,cash,715553,cashier,66810.4,Customer24046,05:29:40
24047,9.21,9/30/23,Suzy,card,239664,cashier,52967.96,Customer24047,01:48:59
24048,9.99,9/30/23,Bob,card,881007,cashier,61275.29,Customer24048,09:38:28
24049,13.47,9/30/23,Suzy,card,369221,cashier,52967.96,Customer24049,20:17:17
24050,18.14,9/30/23,Suzy,card,868012,cashier,52967.96,Customer24050,01:14:18
24051,12.81,9/30/23,Bob,check,214273,cashier,61275.29,Customer24051,16:18:56
24052,13.84,9/30/23,Bob,check,258634,cashier,61275.29,Customer24052,03:33:09
24053,11.85,9/30/23,Brandon,card,755112,cashier,66810.4,Customer24053,09:51:17
24054,10.7,9/30/23,Suzy,card,686880,cashier,52967.96,Customer24054,07:34:01
24055,21.36,10/1/23,Suzy,check,468637,cashier,52967.96,Customer24055,11:01:01
24056,13.54,10/1/23,Sally,check,601524,cashier,68070.84,Customer24056,03:14:27
24057,20.45,10/1/23,Sally,check,682342,cashier,68070.84,Customer24057,00:13:38
24058,24.57,10/1/23,Bob,card,943402,cashier,61275.29,Customer24058,17:13:53
24059,14.16,10/1/23,Bob,cash,537205,cashier,61275.29,Customer24059,11:28:27
24060,13.5,10/1/23,Brandon,check,998853,cashier,66810.4,Customer24060,02:33:57
24061,6.18,10/1/23,Sally,cash,829679,cashier,68070.84,Customer24061,10:14:03
24062,15.19,10/1/23,Suzy,card,349987,cashier,52967.96,Customer24062,16:24:36
24063,20.78,10/1/23,Sally,card,382297,cashier,68070.84,Customer24063,06:59:39
24064,14.3,10/1/23,Brandon,check,286866,cashier,66810.4,Customer24064,12:33:42
24065,16.29,10/1/23,Brandon,check,319056,cashier,66810.4,Customer24065,17:06:27
24066,11.45,10/1/23,Brandon,check,921020,cashier,66810.4,Customer24066,14:35:05
24067,10.39,10/1/23,Bob,check,374021,cashier,61275.29,Customer24067,16:12:27
24068,15.34,10/1/23,Suzy,check,139300,cashier,52967.96,Customer24068,17:46:46
24069,9.33,10/1/23,Suzy,cash,474697,cashier,52967.96,Customer24069,07:07:07
24070,10.48,10/1/23,Brandon,check,885042,cashier,66810.4,Customer24070,23:02:24
24071,11.91,10/1/23,Suzy,check,111719,cashier,52967.96,Customer24071,23:34:08
24072,13.13,10/1/23,Bob,check,616676,cashier,61275.29,Customer24072,20:23:42
24073,14.99,10/1/23,Brandon,card,204312,cashier,66810.4,Customer24073,14:39:43
24074,15.44,10/1/23,Sally,cash,362562,cashier,68070.84,Customer24074,01:22:00
24075,12.13,10/1/23,Brandon,cash,830899,cashier,66810.4,Customer24075,12:26:32
24076,15.95,10/1/23,Suzy,card,583130,cashier,52967.96,Customer24076,20:43:51
24077,17.39,10/1/23,Sally,card,921020,cashier,68070.84,Customer24077,17:15:46
24078,12.32,10/1/23,Suzy,card,436269,cashier,52967.96,Customer24078,17:18:58
24079,15.6,10/1/23,Suzy,check,968570,cashier,52967.96,Customer24079,06:49:24
24080,21.29,10/1/23,Bob,card,223478,cashier,61275.29,Customer24080,03:31:46
24081,9.84,10/1/23,Bob,cash,710888,cashier,61275.29,Customer24081,17:51:40
24082,16.15,10/1/23,Suzy,check,547896,cashier,52967.96,Customer24082,23:43:57
24083,20.02,10/1/23,Suzy,cash,788078,cashier,52967.96,Customer24083,19:01:04
24084,11.76,10/1/23,Suzy,check,936764,cashier,52967.96,Customer24084,06:06:05
24085,18.36,10/1/23,Sally,cash,356722,cashier,68070.84,Customer24085,07:25:04
24086,17.86,10/1/23,Brandon,check,928737,cashier,66810.4,Customer24086,04:33:48
24087,13.68,10/1/23,Sally,card,474697,cashier,68070.84,Customer24087,17:56:47
24088,11.39,10/1/23,Bob,check,308707,cashier,61275.29,Customer24088,18:13:59
24089,9.99,10/1/23,Sally,check,662732,cashier,68070.84,Customer24089,10:31:35
24090,11.76,10/1/23,Brandon,cash,975631,cashier,66810.4,Customer24090,22:11:11
24091,8.44,10/1/23,Sally,check,981810,cashier,68070.84,Customer24091,18:16:23
24092,18.62,10/1/23,Sally,check,390409,cashier,68070.84,Customer24092,22:28:59
24093,18.11,10/1/23,Bob,check,297484,cashier,61275.29,Customer24093,05:38:52
24094,18.46,10/1/23,Sally,card,848683,cashier,68070.84,Customer24094,21:42:20
24095,11.33,10/1/23,Sally,cash,611186,cashier,68070.84,Customer24095,13:02:16
24096,10.21,10/1/23,Brandon,check,177847,cashier,66810.4,Customer24096,21:31:28
24097,14.31,10/1/23,Brandon,card,408812,cashier,66810.4,Customer24097,08:41:31
24098,8.04,10/1/23,Sally,card,237074,cashier,68070.84,Customer24098,21:49:00
24099,15.55,10/1/23,Sally,cash,463225,cashier,68070.84,Customer24099,13:26:09
24100,11.03,10/1/23,Bob,cash,756011,cashier,61275.29,Customer24100,10:03:01
24101,13.29,10/1/23,Brandon,check,346466,cashier,66810.4,Customer24101,08:16:26
24102,14.06,10/1/23,Sally,card,344412,cashier,68070.84,Customer24102,18:58:39
24103,20.29,10/1/23,Sally,card,444930,cashier,68070.84,Customer24103,04:56:46
24104,16.04,10/1/23,Brandon,card,610680,cashier,66810.4,Customer24104,22:12:40
24105,21.98,10/1/23,Brandon,cash,299791,cashier,66810.4,Customer24105,09:46:57
24106,17.5,10/1/23,Suzy,card,766265,cashier,52967.96,Customer24106,00:26:50
24107,10.86,10/1/23,Bob,cash,508809,cashier,61275.29,Customer24107,13:09:48
24108,7.32,10/1/23,Bob,check,826712,cashier,61275.29,Customer24108,00:58:44
24109,16.38,10/1/23,Brandon,cash,444930,cashier,66810.4,Customer24109,04:42:09
24110,10.04,10/1/23,Sally,check,785552,cashier,68070.84,Customer24110,22:27:42
24111,12.22,10/1/23,Bob,cash,942534,cashier,61275.29,Customer24111,21:59:08
24112,5.81,10/1/23,Sally,card,817859,cashier,68070.84,Customer24112,03:13:38
24113,13.92,10/1/23,Suzy,cash,666205,cashier,52967.96,Customer24113,12:37:33
24114,9.97,10/1/23,Brandon,check,761977,cashier,66810.4,Customer24114,04:07:49
24115,8.86,10/1/23,Suzy,card,625139,cashier,52967.96,Customer24115,05:46:32
24116,8.44,10/1/23,Brandon,cash,943402,cashier,66810.4,Customer24116,10:13:38
24117,18.55,10/1/23,Bob,card,969324,cashier,61275.29,Customer24117,07:30:38
24118,10.58,10/1/23,Sally,cash,299791,cashier,68070.84,Customer24118,21:47:29
24119,11.6,10/1/23,Bob,card,120282,cashier,61275.29,Customer24119,10:12:47
24120,14.15,10/1/23,Sally,cash,598120,cashier,68070.84,Customer24120,13:24:07
24121,11.68,10/1/23,Brandon,card,825364,cashier,66810.4,Customer24121,15:16:37
24122,20.55,10/1/23,Suzy,cash,172098,cashier,52967.96,Customer24122,10:20:41
24123,23.52,10/1/23,Brandon,card,991734,cashier,66810.4,Customer24123,12:18:55
24124,15.21,10/1/23,Bob,cash,461057,cashier,61275.29,Customer24124,05:34:56
24125,13.95,10/1/23,Sally,cash,480798,cashier,68070.84,Customer24125,13:05:43
24126,6.48,10/1/23,Suzy,cash,237074,cashier,52967.96,Customer24126,21:22:26
24127,10.28,10/1/23,Suzy,card,998853,cashier,52967.96,Customer24127,08:10:17
24128,9.89,10/1/23,Brandon,card,268610,cashier,66810.4,Customer24128,12:53:42
24129,19.23,10/1/23,Suzy,check,848683,cashier,52967.96,Customer24129,17:36:18
24130,10.61,10/1/23,Brandon,check,877884,cashier,66810.4,Customer24130,01:26:43
24131,18.43,10/1/23,Bob,cash,177847,cashier,61275.29,Customer24131,01:55:47
24132,12.71,10/1/23,Suzy,cash,644434,cashier,52967.96,Customer24132,12:19:04
24133,5.7,10/1/23,Bob,cash,755112,cashier,61275.29,Customer24133,16:36:49
24134,16.31,10/1/23,Bob,cash,214273,cashier,61275.29,Customer24134,17:54:55
24135,23.2,10/1/23,Sally,check,461508,cashier,68070.84,Customer24135,21:34:39
24136,10.56,10/1/23,Sally,check,237074,cashier,68070.84,Customer24136,22:13:08
24137,11.42,10/1/23,Sally,card,239664,cashier,68070.84,Customer24137,01:05:28
24138,12.59,10/1/23,Suzy,check,139300,cashier,52967.96,Customer24138,11:35:14
24139,9.74,10/1/23,Suzy,cash,826712,cashier,52967.96,Customer24139,02:54:11
24140,11.08,10/1/23,Sally,check,837509,cashier,68070.84,Customer24140,05:15:05
24141,15.91,10/1/23,Suzy,card,583130,cashier,52967.96,Customer24141,17:55:35
24142,10.67,10/1/23,Suzy,card,194199,cashier,52967.96,Customer24142,06:40:38
24143,18.21,10/1/23,Sally,check,153025,cashier,68070.84,Customer24143,00:45:24
24144,9.01,10/1/23,Suzy,card,830899,cashier,52967.96,Customer24144,04:26:40
24145,11.86,10/1/23,Bob,check,204312,cashier,61275.29,Customer24145,11:15:27
24146,11.62,10/1/23,Suzy,cash,909249,cashier,52967.96,Customer24146,16:28:42
24147,14.69,10/1/23,Suzy,cash,471935,cashier,52967.96,Customer24147,03:01:37
24148,23.92,10/1/23,Brandon,cash,459203,cashier,66810.4,Customer24148,15:18:27
24149,16.78,10/1/23,Sally,cash,591837,cashier,68070.84,Customer24149,05:06:16
24150,14.55,10/1/23,Sally,card,462071,cashier,68070.84,Customer24150,07:31:00
24151,9.78,10/1/23,Suzy,card,117567,cashier,52967.96,Customer24151,17:16:53
24152,15.41,10/1/23,Bob,check,374021,cashier,61275.29,Customer24152,20:06:36
24153,7.92,10/1/23,Sally,cash,408812,cashier,68070.84,Customer24153,10:37:10
24154,20.7,10/1/23,Suzy,card,377495,cashier,52967.96,Customer24154,13:43:52
24155,11.41,10/1/23,Brandon,card,425276,cashier,66810.4,Customer24155,23:27:00
24156,12.42,10/1/23,Suzy,card,760358,cashier,52967.96,Customer24156,16:24:43
24157,16.58,10/1/23,Bob,check,982918,cashier,61275.29,Customer24157,21:14:13
24158,11.5,10/1/23,Bob,cash,774143,cashier,61275.29,Customer24158,09:51:44
24159,17.95,10/1/23,Brandon,cash,785552,cashier,66810.4,Customer24159,16:06:27
24160,17.17,10/1/23,Brandon,cash,142317,cashier,66810.4,Customer24160,13:32:53
24161,20.63,10/1/23,Bob,check,349987,cashier,61275.29,Customer24161,12:53:47
24162,18.94,10/1/23,Brandon,check,214273,cashier,66810.4,Customer24162,04:57:24
24163,8.93,10/1/23,Sally,check,934607,cashier,68070.84,Customer24163,22:35:01
24164,11.59,10/1/23,Bob,cash,817859,cashier,61275.29,Customer24164,07:43:20
24165,8.85,10/1/23,Bob,card,695975,cashier,61275.29,Customer24165,13:34:00
24166,19.18,10/1/23,Suzy,cash,214273,cashier,52967.96,Customer24166,19:18:24
24167,7.27,10/1/23,Suzy,cash,843596,cashier,52967.96,Customer24167,08:48:29
24168,11.8,10/1/23,Brandon,card,346466,cashier,66810.4,Customer24168,06:40:46
24169,9.73,10/1/23,Suzy,card,679638,cashier,52967.96,Customer24169,10:36:55
24170,6.01,10/1/23,Brandon,card,139300,cashier,66810.4,Customer24170,23:45:21
24171,18.49,10/1/23,Bob,check,881007,cashier,61275.29,Customer24171,04:14:58
24172,6.43,10/1/23,Brandon,check,369221,cashier,66810.4,Customer24172,15:02:18
24173,14.63,10/1/23,Suzy,cash,948492,cashier,52967.96,Customer24173,14:42:57
24174,18.27,10/1/23,Brandon,check,257969,cashier,66810.4,Customer24174,17:23:50
24175,10.8,10/1/23,Brandon,card,986362,cashier,66810.4,Customer24175,03:08:37
